"Wage","Associate's","Bachelor's","Doctorate","High School","Master's","None","GDP per capita","Unemployment"
143700,0,0,0,0,1,0,12578.359,5.35
118000,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,1,0,0,0,0,12578.359,5.35
77189,0,1,0,0,0,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
110000,0,0,0,0,1,0,49015.6565,3.6
109595,0,0,0,0,1,0,12578.359,5.35
101300,0,0,0,0,1,0,12578.359,5.35
95400,0,0,0,0,1,0,32526.65,3.7
77397,0,1,0,0,0,0,10432.407,9.45
210000,0,0,0,0,1,0,12578.359,5.35
81988,0,0,0,0,1,0,1555.709,7.35
103300,0,1,0,0,0,0,10831.5435,6.55
128475.28,0,0,0,0,1,0,12578.359,5.35
130200,0,0,1,0,0,0,54580.308,5.35
156300,0,0,0,0,1,0,12578.359,5.35
250000,0,0,0,0,1,0,12578.359,5.35
137300,0,0,0,0,1,0,12578.359,5.35
164441,0,0,1,0,0,0,12578.359,5.35
74000,0,0,0,0,1,0,12578.359,5.35
80340,0,0,1,0,0,0,54580.308,5.35
125028,0,0,1,0,0,0,32793.3645,2.8
80000,0,0,1,0,0,0,32793.3645,2.8
56014,0,0,0,0,1,0,12578.359,5.35
248400,0,0,0,0,0,0,54580.308,5.35
254340,0,0,0,0,0,0,1945.012,22.6
325000,0,0,0,0,0,0,54580.308,5.35
72738,0,0,1,0,0,0,54580.308,5.35
56576,0,1,0,0,0,0,6536.735,5.35
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
181584,0,0,0,0,1,0,47414.5395,3.95
255000,0,0,0,0,1,0,12578.359,5.35
240000,0,0,0,0,1,0,12578.359,5.35
136638,0,1,0,0,0,0,12450.6815,3.05
210633,0,1,0,0,0,0,50741.637,3.05
250286,0,1,0,0,0,0,12450.6815,3.05
183976,0,0,0,0,1,0,65504.595,3.7
150000,0,1,0,0,0,0,31435.547,12.5
115690,0,0,0,0,1,0,12578.359,5.35
104000,0,1,0,0,0,0,47414.5395,3.95
180000,0,0,0,0,1,0,47414.5395,3.95
52000,0,0,0,0,1,0,12578.359,5.35
92133,0,1,0,0,0,0,32793.3645,2.8
160000,0,0,0,0,1,0,12450.6815,3.05
99362,0,1,0,0,0,0,54580.308,5.35
250000,0,0,1,0,0,0,12578.359,5.35
215000,0,0,0,0,1,0,12578.359,5.35
92000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
225000,0,0,0,0,1,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
157900,0,0,0,0,1,0,54580.308,5.35
139700,0,1,0,0,0,0,3745.6325,4.9
130000,0,1,0,0,0,0,4212.8895,2.15
110000,0,1,0,0,0,0,1555.709,7.35
143700,0,0,0,0,1,0,12578.359,5.35
90397,0,1,0,0,0,0,54580.308,5.35
124213.05,0,1,0,0,0,0,65504.595,3.7
158280,0,1,0,0,0,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
197770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
127455,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
120000,0,1,0,0,0,0,12450.6815,3.05
158100,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
65998,0,0,0,0,1,0,4358.605,9
181600,0,1,0,0,0,0,54580.308,5.35
86570,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,4212.8895,2.15
104000,0,0,0,0,1,0,12578.359,5.35
205000,0,0,0,0,1,0,12578.359,5.35
188300,0,0,0,0,1,0,65504.595,3.7
120000,0,1,0,0,0,0,4212.8895,2.15
138933,0,1,0,0,0,0,32526.65,3.7
174000,0,0,0,0,1,0,12578.359,5.35
108000,0,0,0,0,1,0,12578.359,5.35
181000,0,0,1,0,0,0,12578.359,5.35
159972,0,0,1,0,0,0,12578.359,5.35
75000,0,0,0,0,1,0,12578.359,5.35
210000,0,0,0,0,1,0,12578.359,5.35
68000,0,0,0,0,1,0,6831.44,10.65
88150,0,0,0,0,1,0,12578.359,5.35
78874,0,0,0,0,1,0,3341.996,5.3
121264,0,0,0,0,1,0,12578.359,5.35
134971,0,1,0,0,0,0,54580.308,5.35
75046,0,0,0,0,1,0,54580.308,5.35
109000,1,0,0,0,0,0,10127.2495,8.65
105000,0,1,0,0,0,0,12450.6815,3.05
109450,0,0,0,0,1,0,12578.359,5.35
119500,0,0,0,0,1,0,12578.359,5.35
111446,0,0,1,0,0,0,12578.359,5.35
114000,0,0,0,0,1,0,54580.308,5.35
45925,0,1,0,0,0,0,32793.3645,2.8
108000,0,0,1,0,0,0,4358.605,9
54370,0,0,1,0,0,0,32793.3645,2.8
54370,0,0,1,0,0,0,54580.308,5.35
266396,0,0,0,0,0,0,630.087,39.05
62200,0,0,0,0,1,0,7634.573,7.25
236000,0,0,0,0,0,0,10432.407,9.45
290000,0,0,0,0,0,0,1945.012,22.6
72415.25,0,1,0,0,0,0,3745.6325,4.9
42,0,1,0,0,0,0,3745.6325,4.9
88836.8,0,1,0,0,0,0,3745.6325,4.9
183914,0,1,0,0,0,0,54580.308,5.35
142616,0,0,0,0,1,0,13832.3245,6.7
112674,0,1,0,0,0,0,3341.996,5.3
245000,0,0,0,0,1,0,54580.308,5.35
208000,0,0,0,0,0,0,47414.5395,3.95
221000,0,1,0,0,0,0,54580.308,5.35
175000,0,0,0,0,1,0,12578.359,5.35
108389,0,1,0,0,0,0,12578.359,5.35
130000,0,0,0,0,1,0,4212.8895,2.15
160000,0,0,0,0,1,0,3205.6435,8.5
105000,0,0,0,0,1,0,12578.359,5.35
85363,0,0,0,0,1,0,12578.359,5.35
159619,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
136427,0,0,0,0,1,0,1555.709,7.35
123000,0,0,0,0,1,0,12578.359,5.35
123000,0,1,0,0,0,0,32793.3645,2.8
135416,0,1,0,0,0,0,12578.359,5.35
117800,0,1,0,0,0,0,12578.359,5.35
99499,0,0,1,0,0,0,33905.298,2.6
77500,0,1,0,0,0,0,12578.359,5.35
79000,0,0,0,0,1,0,3341.996,5.3
130894,0,0,0,0,1,0,12578.359,5.35
120931,0,0,0,0,1,0,12578.359,5.35
125056.26,0,0,0,0,1,0,32526.65,3.7
178280,0,1,0,0,0,0,12578.359,5.35
167710,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
129200,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,6411.3635,33.15
165200,0,0,0,0,1,0,12578.359,5.35
165200,0,0,0,0,1,0,12578.359,5.35
88254,0,0,0,0,1,0,7634.573,7.25
119350,0,0,0,0,1,0,12578.359,5.35
121763,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
75000,0,0,0,0,1,0,12578.359,5.35
119122,0,0,0,0,1,0,12578.359,5.35
116043,0,0,0,0,1,0,12578.359,5.35
161000,0,0,0,0,1,0,32526.65,3.7
114899,0,1,0,0,0,0,86581.5005,2
84466,0,1,0,0,0,0,12578.359,5.35
101300,0,1,0,0,0,0,1555.709,7.35
133000,0,0,0,0,1,0,12578.359,5.35
151270.71,0,0,0,0,1,0,12578.359,5.35
183310,0,0,0,0,1,0,12578.359,5.35
155000,0,0,0,0,1,0,12578.359,5.35
147750,0,1,0,0,0,0,47410.443,3.5
106642,0,1,0,0,0,0,12578.359,5.35
90214,0,0,0,0,1,0,7634.573,7.25
142800,0,0,0,0,1,0,12578.359,5.35
55411,0,0,0,0,1,0,6536.735,5.35
139461,0,0,0,0,1,0,12578.359,5.35
150000,0,1,0,0,0,0,12578.359,5.35
153525,0,0,0,0,1,0,12578.359,5.35
195000,0,0,1,0,0,0,12578.359,5.35
81765,0,0,0,0,1,0,12578.359,5.35
75000,0,1,0,0,0,0,12450.6815,3.05
80000,0,1,0,0,0,0,54580.308,5.35
152505.6,0,0,0,0,1,0,33905.298,2.6
153000,0,1,0,0,0,0,16027.205,8.35
68973,0,1,0,0,0,0,12450.6815,3.05
145000,0,0,0,0,1,0,12578.359,5.35
126464,0,0,0,0,1,0,12578.359,5.35
113469,0,0,0,0,1,0,12578.359,5.35
175100,0,0,1,0,0,0,12578.359,5.35
87536,0,0,0,0,1,0,12578.359,5.35
98904,0,0,0,0,1,0,630.087,39.05
70800,0,0,0,0,1,0,12578.359,5.35
73840,0,0,0,0,1,0,54580.308,5.35
188748,0,0,0,0,1,0,12578.359,5.35
75200,0,0,0,0,1,0,12578.359,5.35
275000,0,0,0,0,1,0,13832.3245,6.7
270000,0,0,0,0,0,0,11735.4825,9.95
61068,0,1,0,0,0,0,3745.6325,4.9
37939,0,0,0,1,0,0,32793.3645,2.8
88150,0,0,0,0,1,0,12578.359,5.35
145038,0,0,0,0,1,0,7634.573,7.25
100443,0,0,0,0,1,0,12578.359,5.35
70000,0,1,0,0,0,0,6831.44,10.65
110000,0,0,0,0,0,1,54580.308,5.35
87693,0,0,0,0,1,0,1945.012,22.6
121763,0,0,0,0,1,0,12578.359,5.35
167710,0,0,0,0,1,0,12578.359,5.35
231250,0,0,0,0,1,0,98088.9785,3.45
130894,0,0,0,0,1,0,12578.359,5.35
215000,0,1,0,0,0,0,86581.5005,2
158100,0,1,0,0,0,0,47414.5395,3.95
157477,0,0,0,0,1,0,12578.359,5.35
185000,0,0,0,0,1,0,12578.359,5.35
175000,0,0,0,0,1,0,12578.359,5.35
181550,0,1,0,0,0,0,54580.308,5.35
130894,0,0,0,0,1,0,12578.359,5.35
76773,0,0,0,0,1,0,12578.359,5.35
158100,0,1,0,0,0,0,12578.359,5.35
165000,0,0,0,0,1,0,12578.359,5.35
203500,0,1,0,0,0,0,98088.9785,3.45
175000,0,0,0,0,1,0,12578.359,5.35
162000,0,0,0,0,1,0,12578.359,5.35
66102,0,0,0,0,1,0,12578.359,5.35
104800,0,0,1,0,0,0,12578.359,5.35
107726,0,1,0,0,0,0,12450.6815,3.05
112133,0,0,0,0,1,0,12578.359,5.35
97989,0,1,0,0,0,0,6831.44,10.65
140000,0,1,0,0,0,0,54580.308,5.35
104900,0,0,0,0,1,0,54580.308,5.35
2e+05,0,1,0,0,0,0,16027.205,8.35
75000,0,0,0,0,1,0,12578.359,5.35
295000,0,0,0,0,0,0,12578.359,5.35
1e+05,0,0,1,0,0,0,32793.3645,2.8
53250,0,0,0,0,1,0,6831.44,10.65
32,0,0,0,0,1,0,12578.359,5.35
240000,0,0,0,0,0,0,54580.308,5.35
249000,0,1,0,0,0,0,10432.407,9.45
208728,0,1,0,0,0,0,10127.2495,8.65
64792,0,1,0,0,0,0,6831.44,10.65
45000,0,1,0,0,0,0,12578.359,5.35
153487,0,0,0,0,1,0,86581.5005,2
60715,0,0,0,0,1,0,32526.65,3.7
88941,0,0,0,0,1,0,51959.3825,5.55
73486,0,0,0,0,1,0,12578.359,5.35
106000,0,0,0,0,1,0,12578.359,5.35
85155,0,0,0,0,1,0,4212.8895,2.15
87000,0,0,0,0,1,0,12578.359,5.35
87000,0,0,0,0,1,0,12578.359,5.35
120395,0,0,0,0,1,0,12578.359,5.35
71926,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,1,0,0,0,0,47414.5395,3.95
2e+05,0,1,0,0,0,0,54580.308,5.35
103000,0,1,0,0,0,0,47414.5395,3.95
175000,0,0,0,0,1,0,12578.359,5.35
85000,0,0,0,0,1,0,12578.359,5.35
215000,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
106163,0,0,0,0,1,0,12578.359,5.35
104000,0,0,0,0,1,0,12578.359,5.35
180200,0,0,0,0,1,0,12578.359,5.35
99000,0,0,0,0,1,0,12578.359,5.35
158500,0,0,0,0,1,0,12578.359,5.35
168100,0,0,0,0,1,0,12578.359,5.35
100859,0,1,0,0,0,0,12450.6815,3.05
143700,0,1,0,0,0,0,32793.3645,2.8
157770,0,0,0,0,1,0,12578.359,5.35
189562,0,0,0,0,1,0,12578.359,5.35
154000,0,0,0,0,1,0,1945.012,22.6
157770,0,0,0,0,1,0,12578.359,5.35
165000,0,0,0,0,1,0,12578.359,5.35
176749,0,1,0,0,0,0,12578.359,5.35
143700,0,1,0,0,0,0,32793.3645,2.8
213700,0,0,0,0,1,0,32793.3645,2.8
257000,0,1,0,0,0,0,54580.308,5.35
165200,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
158100,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
133000,0,0,0,0,1,0,12578.359,5.35
197600,0,0,0,0,1,0,12578.359,5.35
220000,0,0,0,0,1,0,12578.359,5.35
95600,0,0,0,0,1,0,12578.359,5.35
141300,0,0,0,0,1,0,12578.359,5.35
128750,0,0,0,0,1,0,10127.2495,8.65
194466,0,0,0,0,1,0,54580.308,5.35
266240,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
101300,0,1,0,0,0,0,12578.359,5.35
153713,0,0,0,0,1,0,12578.359,5.35
185000,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
117700,0,0,0,0,1,0,12578.359,5.35
135000,0,0,1,0,0,0,30379.8645,3.85
122000,0,0,0,0,1,0,12578.359,5.35
170000,0,0,0,0,1,0,12578.359,5.35
142800,0,0,1,0,0,0,12578.359,5.35
128733,0,0,0,0,1,0,12578.359,5.35
126000,0,0,1,0,0,0,12578.359,5.35
191840,0,1,0,0,0,0,4212.8895,2.15
86570,0,0,0,0,1,0,12578.359,5.35
86570,0,0,0,0,1,0,12578.359,5.35
99070,0,0,0,0,1,0,12578.359,5.35
70000,0,0,0,0,1,0,1945.012,22.6
76000,0,0,0,0,1,0,12578.359,5.35
179269.44,0,0,1,0,0,0,86581.5005,2
77265,0,0,1,0,0,0,12578.359,5.35
72240,0,0,0,0,1,0,12578.359,5.35
53250,0,0,0,0,1,0,6831.44,10.65
208000,0,0,0,0,0,0,4212.8895,2.15
140000,0,0,0,0,0,0,3540.4745,35.6
290000,0,0,0,0,0,0,54580.308,5.35
250000,0,0,0,0,0,0,4157.4145,7.25
250000,0,0,0,0,0,0,1555.709,7.35
225000,0,0,0,0,1,0,3729.35,12.4
174000,0,0,0,0,1,0,10127.2495,8.65
90000,0,0,0,0,1,0,47414.5395,3.95
230000,0,0,0,0,1,0,54580.308,5.35
152194,0,0,0,0,1,0,54580.308,5.35
91416,0,0,0,0,1,0,12578.359,5.35
56576,0,0,0,0,1,0,12578.359,5.35
82500,0,0,0,0,1,0,12578.359,5.35
120078,0,0,0,0,1,0,7634.573,7.25
165000,0,0,0,0,1,0,12578.359,5.35
147182,0,0,1,0,0,0,10432.407,9.45
156749,0,0,0,0,1,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
147182,0,0,1,0,0,0,12578.359,5.35
115000,0,0,0,0,1,0,12578.359,5.35
151000,0,1,0,0,0,0,1555.709,7.35
115008,0,1,0,0,0,0,47410.443,3.5
132100,0,0,0,0,1,0,4212.8895,2.15
140068,0,1,0,0,0,0,54580.308,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
197770,0,0,0,0,1,0,12578.359,5.35
180931,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
140000,0,1,0,0,0,0,54580.308,5.35
194000,0,1,0,0,0,0,54580.308,5.35
100360,0,1,0,0,0,0,47414.5395,3.95
90400,0,1,0,0,0,0,54580.308,5.35
167440,0,0,0,0,1,0,12578.359,5.35
84000,0,0,0,0,1,0,13832.3245,6.7
189000,0,0,0,0,1,0,12578.359,5.35
9e+05,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
156000,0,0,0,0,1,0,12578.359,5.35
175000,0,0,0,0,1,0,12578.359,5.35
148000,0,0,0,0,1,0,44153.444,7.35
155000,0,1,0,0,0,0,49015.6565,3.6
170000,0,1,0,0,0,0,12578.359,5.35
135518.61,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,36684.4655,7.9
120441,0,0,0,0,1,0,12578.359,5.35
151349,0,0,0,0,1,0,12578.359,5.35
134341.8,0,0,0,0,1,0,12578.359,5.35
89107.2,0,0,0,0,0,1,52427.2875,7
67413,0,0,0,0,1,0,79412.062,3.6
70000,0,0,1,0,0,0,6411.3635,33.15
40000,0,0,0,0,1,0,3745.6325,4.9
257950,0,0,0,0,0,0,1555.709,7.35
425000,0,0,0,0,0,0,12578.359,5.35
25.41,0,1,0,0,0,0,3745.6325,4.9
25.41,0,1,0,0,0,0,3745.6325,4.9
193731,0,0,0,0,0,1,14567.755,3.55
157664,0,1,0,0,0,0,7473.0565,16.85
159890,0,0,0,0,1,0,12450.6815,3.05
184122,0,0,0,0,1,0,32526.65,3.7
80683,0,0,0,0,1,0,12578.359,5.35
167000,0,1,0,0,0,0,54580.308,5.35
40747,0,0,0,0,1,0,12578.359,5.35
100706,0,1,0,0,0,0,86581.5005,2
65666,0,0,0,0,1,0,12578.359,5.35
88900,0,0,0,0,1,0,12450.6815,3.05
90688,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,47414.5395,3.95
125000,0,0,0,0,1,0,12578.359,5.35
210000,0,0,1,0,0,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
130021,0,0,0,0,1,0,12578.359,5.35
171200,0,0,1,0,0,0,12578.359,5.35
70616,0,1,0,0,0,0,7634.573,7.25
131300,0,1,0,0,0,0,86581.5005,2
149000,0,0,0,0,1,0,12578.359,5.35
92685,0,1,0,0,0,0,1555.709,7.35
110000,0,0,0,0,1,0,12578.359,5.35
98779,0,1,0,0,0,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
90397,0,0,0,0,1,0,12301.4375,4.85
187200,0,0,0,0,1,0,12578.359,5.35
75462,0,1,0,0,0,0,44153.444,7.35
87485,0,1,0,0,0,0,12578.359,5.35
146996,0,0,0,0,1,0,12578.359,5.35
196000,0,1,0,0,0,0,54580.308,5.35
151311,0,0,0,0,1,0,12578.359,5.35
115000,0,0,0,0,1,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
205000,0,0,0,0,1,0,12578.359,5.35
144726,0,0,0,0,1,0,12578.359,5.35
160000,0,1,0,0,0,0,4212.8895,2.15
142000,0,0,0,0,1,0,12578.359,5.35
135000,0,1,0,0,0,0,54580.308,5.35
77057,0,0,0,0,1,0,12578.359,5.35
45282,0,0,0,0,1,0,12578.359,5.35
150000,0,1,0,0,0,0,53593.371,3.65
140000,0,0,0,0,1,0,33905.298,2.6
154523,0,0,0,0,1,0,4407.307,22.9
125000,0,0,1,0,0,0,12578.359,5.35
143070.46,0,0,0,0,1,0,12578.359,5.35
209000,0,0,0,0,1,0,12578.359,5.35
92000,0,0,0,0,1,0,32526.65,3.7
144000,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
120750,0,0,0,0,1,0,12578.359,5.35
75000,0,0,1,0,0,0,12578.359,5.35
155000,0,0,0,0,1,0,12578.359,5.35
82500,0,1,0,0,0,0,4407.307,22.9
137122,0,0,1,0,0,0,12578.359,5.35
183310,0,0,0,0,1,0,12578.359,5.35
187200,0,0,0,0,1,0,12578.359,5.35
79851,0,0,0,0,1,0,12578.359,5.35
56222,0,0,0,0,1,0,32526.65,3.7
89398,0,0,0,0,1,0,54580.308,5.35
100506,0,0,0,0,1,0,12578.359,5.35
85000,0,1,0,0,0,0,10127.2495,8.65
147876,0,1,0,0,0,0,54580.308,5.35
84510,0,1,0,0,0,0,12450.6815,3.05
100800,0,1,0,0,0,0,12450.6815,3.05
141279.48,0,1,0,0,0,0,12450.6815,3.05
54517,0,0,0,0,1,0,12518.036,3.7
84200,0,0,0,0,1,0,32526.65,3.7
66000,0,0,0,0,1,0,32793.3645,2.8
145500,0,0,1,0,0,0,33905.298,2.6
74693,0,0,0,0,1,0,12578.359,5.35
108784,0,0,0,0,1,0,12578.359,5.35
255000,0,0,0,0,0,0,68215.8565,4.7
122626,0,0,1,0,0,0,10127.2495,8.65
115000,0,0,1,0,0,0,4212.8895,2.15
87000,0,0,1,0,0,0,4157.4145,7.25
60696,0,0,1,0,0,0,12578.359,5.35
53050,0,1,0,0,0,0,11735.4825,9.95
51800,0,0,0,0,1,0,12578.359,5.35
40000,0,1,0,0,0,0,3745.6325,4.9
65000,0,1,0,0,0,0,1555.709,7.35
120000,0,0,0,0,1,0,12578.359,5.35
138528,0,0,0,0,0,0,47414.5395,3.95
290000,0,0,0,0,0,0,4407.307,22.9
156125,0,0,0,0,0,0,33491.957,5.6
77875,0,0,0,0,1,0,3745.6325,4.9
201000,0,0,0,0,0,0,1555.709,7.35
42000,0,1,0,0,0,0,3745.6325,4.9
52000,0,1,0,0,0,0,3745.6325,4.9
140000,0,0,0,0,1,0,12578.359,5.35
124534,0,0,0,0,1,0,10127.2495,8.65
195000,0,1,0,0,0,0,13832.3245,6.7
158030,0,0,0,0,1,0,12578.359,5.35
52374,0,0,1,0,0,0,12450.6815,3.05
109574,0,1,0,0,0,0,54580.308,5.35
75000,0,0,0,0,1,0,12578.359,5.35
78645,0,0,0,0,1,0,12578.359,5.35
159619,0,1,0,0,0,0,12450.6815,3.05
155000,0,0,1,0,0,0,12578.359,5.35
150000,0,0,0,0,1,0,7370.1475,12.75
60341,0,1,0,0,0,0,12578.359,5.35
54891,0,0,0,0,1,0,32526.65,3.7
75996,0,0,0,0,1,0,4358.605,9
110766,0,0,0,0,1,0,1945.012,22.6
79000,0,1,0,0,0,0,32793.3645,2.8
150000,0,1,0,0,0,0,12578.359,5.35
131000,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
94037,0,1,0,0,0,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
170000,0,0,0,0,1,0,12578.359,5.35
160000,0,1,0,0,0,0,54580.308,5.35
147100,0,0,0,0,1,0,32526.65,3.7
147100,0,0,0,0,1,0,98088.9785,3.45
119350,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
121763,0,0,0,0,1,0,12578.359,5.35
225000,0,0,0,0,1,0,12578.359,5.35
117300,0,1,0,0,0,0,12578.359,5.35
168100,0,0,0,0,1,0,14815.049,9.5
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
84011,0,1,0,0,0,0,12578.359,5.35
195000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
206000,0,1,0,0,0,0,5313.746,6.35
155000,0,0,0,0,1,0,12578.359,5.35
250000,0,0,0,0,1,0,79412.062,3.6
145432,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,44153.444,7.35
151008,0,0,0,0,1,0,12578.359,5.35
131875,0,0,0,0,1,0,12578.359,5.35
66269,0,1,0,0,0,0,1555.709,7.35
113299.94,0,1,0,0,0,0,12450.6815,3.05
74027,0,0,0,0,1,0,12578.359,5.35
45500,0,0,0,0,1,0,12578.359,5.35
45500,0,0,0,0,1,0,12578.359,5.35
45500,0,0,0,0,1,0,12578.359,5.35
45500,0,0,0,0,1,0,12578.359,5.35
45500,0,0,0,0,1,0,12578.359,5.35
205000,0,0,0,0,0,0,54580.308,5.35
65920,0,0,0,0,1,0,36684.4655,7.9
125000,0,0,1,0,0,0,12578.359,5.35
227575,0,0,0,0,0,0,47414.5395,3.95
49800,0,1,0,0,0,0,6831.44,10.65
49800,0,1,0,0,0,0,6536.735,5.35
58750,0,1,0,0,0,0,3540.4745,35.6
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
53250,0,0,0,0,1,0,6831.44,10.65
109824,0,0,0,0,0,0,54580.308,5.35
40500,0,1,0,0,0,0,3745.6325,4.9
40500,0,1,0,0,0,0,3745.6325,4.9
24.85,0,1,0,0,0,0,3745.6325,4.9
24.74,0,1,0,0,0,0,3745.6325,4.9
104437,0,1,0,0,0,0,54580.308,5.35
215000,0,0,0,0,1,0,12578.359,5.35
69867,0,0,0,0,1,0,12578.359,5.35
227080.5,0,0,0,0,1,0,6831.44,10.65
127192,0,1,0,0,0,0,54580.308,5.35
148000,0,0,0,0,1,0,12578.359,5.35
145100,0,0,1,0,0,0,12578.359,5.35
121243,0,0,0,0,1,0,54580.308,5.35
43500,0,1,0,0,0,0,14567.755,3.55
105000,0,0,0,0,1,0,12578.359,5.35
146100,0,0,0,0,1,0,54580.308,5.35
130000,0,0,0,0,1,0,12578.359,5.35
98904,0,0,0,0,1,0,26339.295,6.35
98030,0,0,0,0,1,0,12578.359,5.35
52000,0,0,0,0,1,0,6536.735,5.35
106371,0,0,0,0,1,0,12578.359,5.35
56285,0,0,0,0,1,0,32526.65,3.7
205000,0,0,0,0,1,0,14567.755,3.55
155000,0,1,0,0,0,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
110136,0,0,0,0,1,0,12578.359,5.35
92082,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
153608,0,0,0,0,1,0,3205.6435,8.5
143100,0,0,0,0,1,0,12578.359,5.35
169200,0,0,0,0,1,0,12578.359,5.35
144726,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,12578.359,5.35
115000,0,1,0,0,0,0,12578.359,5.35
165000,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
157770,0,0,0,0,1,0,12578.359,5.35
162091.67,0,0,1,0,0,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
143700,0,1,0,0,0,0,12578.359,5.35
143700,0,0,0,0,1,0,12578.359,5.35
165200,0,1,0,0,0,0,49015.6565,3.6
165200,0,0,0,0,1,0,32526.65,3.7
